camp_id,camp_name,live_id,live_name,work_pic_id,current_status,is_del,union_id
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9056215,1,0,oNGxt55dYMxXwYSOEMOhcvVedxGU
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9057531,1,0,oNGxt5w9kFTNuqiYDbY4nzMHctDI
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9057583,0,1,oNGxt53NtkH6sH2ytP4gxLJXwY1U
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9057717,1,0,oNGxt53NtkH6sH2ytP4gxLJXwY1U
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9057973,1,0,oNGxt53NtkH6sH2ytP4gxLJXwY1U
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9058598,1,0,oNGxt56crJRUrfU1w-dupeWsQ3lE
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9058602,1,0,oNGxt56crJRUrfU1w-dupeWsQ3lE
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9058606,1,0,oNGxt56crJRUrfU1w-dupeWsQ3lE
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9061545,1,0,oNGxt5_wYvxdvuzK3Wt9Z99p82M8
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9062244,0,1,oNGxt52-AshN6COESocGTYsdO7LI
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9064025,1,0,oNGxt52_RE-pvypmP9anHqPy3waM
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9064286,1,0,oNGxt54aXabViyaHSPJRgsBWJA30
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9065304,1,0,oNGxt5wNpTHvu1VK6ZvK5S2DDpb8
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9065453,0,1,oNGxt5wNpTHvu1VK6ZvK5S2DDpb8
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9068892,1,0,oNGxt5wNpTHvu1VK6ZvK5S2DDpb8
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9070080,1,0,oNGxt53g0aMyp_9Ht6Sr-V_MYvU0
15865,进阶班0428期-小向老师班,1136562,胡琴说（下）,9071523,0,1,oNGxt58D2Uvd5YP_nWaQaQYeWUGk
