camp_id,camp_name,live_id,live_name,work_pic_id,current_status,is_del,union_id
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8350372,0,1,oNGxt50jGDP4mdKYP-dflCWIakj8
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8350445,3,0,oNGxt50jGDP4mdKYP-dflCWIakj8
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8350605,0,1,oNGxt5y9H4qoMQfdsWP3FSqCmEgc
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8350778,3,0,oNGxt5yQVT-_aaj4gs4Trh2UP12A
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8350814,1,0,oNGxt51GkhpO4hzEBWxpsKAoH7Wg
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8350867,1,0,oNGxt51gpPdt6PFWv6Q_LokZcHKk
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8351200,3,0,oNGxt5-o1mJqMOxXVisz8iLwNL28
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8351290,1,0,oNGxt51EmHqQrHNbNxND5XQh0C_o
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8351349,0,1,oNGxt5y9H4qoMQfdsWP3FSqCmEgc
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8351452,1,0,oNGxt5_pFxskrHGjkvFTa-dMV68Q
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8351548,0,1,oNGxt5x6Yd-KE6mNaOoJpkosJb-4
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8351565,3,0,oNGxt57vY5zp-V6QlwufqknwkqTA
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8351716,3,0,oNGxt57vY5zp-V6QlwufqknwkqTA
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8351717,3,0,oNGxt56GLpRBZKc-PxVNttzWrAV8
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8351727,0,1,oNGxt5xRGae7SXJ-ZUVvmZdS6F_w
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8352099,1,0,oNGxt5xRGae7SXJ-ZUVvmZdS6F_w
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8352145,3,0,oNGxt56GLpRBZKc-PxVNttzWrAV8
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8352240,1,0,oNGxt5_-DZfbGNmOcjGD582VlKEk
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8352428,3,0,oNGxt583EOXUyFaHMC5njKtuKO0o
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8352589,3,0,oNGxt52_TE6x3eZ_txJEuRj6Nzwk
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8352592,0,1,oNGxt5_Yr-7IW9aFom9hUf6kSwzI
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8352745,1,1,oNGxt5_Yr-7IW9aFom9hUf6kSwzI
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8352823,0,1,oNGxt57lCClHqUfeby59aN5_pXL8
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8352975,3,0,oNGxt50iNnUakWv3TfKTHlf8sp3s
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8352998,0,1,oNGxt57lCClHqUfeby59aN5_pXL8
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8353183,1,0,oNGxt50iNnUakWv3TfKTHlf8sp3s
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8353481,1,0,oNGxt56CU_ROe0-u1COCVvtLuMhI
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8353494,1,0,oNGxt5_1Iqa1OE_XuoiIJ1ESWNTY
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8353808,3,0,oNGxt53faGtNCQ7eniuk6zEVn_ic
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8353813,1,0,oNGxt53faGtNCQ7eniuk6zEVn_ic
13904,进阶班0310期-小靳老师班,1107245,胡琴说（下）,8353955,1,0,oNGxt5zW9Qk2PS7zvT8xfH8JsmoM
